the matrix: 
       71363909		     1347944525		     1783191058		     1823564537		     1709970003		     1795326480		     1040492224		      854145463		      382809821		     1319704376		     1160149763		     1264187285		      897098391		       48827282		     1929589957		      407448747		      123583838		      129195194		     2141635445		      237430984		     1615553414		     1934996642		      699942766		     1350613400		      351304254		     1270432488		      324266738		     1333387791		     1035123450		     1571352800		      133956161		      670699977		
     1586711172		       16831247		      605171255		     1137501122		      139536048		      581803012		     1566672574		     1922231402		      307766892		     1281947197		     1432316367		     1853398760		     1850066414		     1137185928		     1108585812		       94078927		      460297430		     2128676305		      365172406		     1138709707		     2043707896		     1344187268		     1505445483		     1233390002		       16631616		      297762357		      835704892		     1768904153		     1280945382		      374826585		      419008692		      789860882		
      579815687		     1944774807		     1889747319		     1449696547		      509029937		     1101384742		     1765335190		     1680204147		      555144648		     1083431142		     1981643974		     1929137198		     1463458082		     1357153254		      625385648		      614289248		      770584028		        2705780		     1347581274		      151335619		     2098802495		     1723602984		     1440011459		     1351137195		     1086806340		     1238522000		      991936338		     2036072375		     1176655686		       42893898		     1245272470		      859759022		
     1068763553		      381220550		      167383482		     2125472391		     1785276531		     1835356366		      810431562		      925476802		     1326094604		      670720922		     1036690704		      478458066		     1805051631		     1867904078		     1178535110		      771213304		     1442644255		      368676195		     1684990024		     1728730067		     2048256665		      253103602		      308129052		      460958834		     1195095558		     1804770950		     1690989406		      150165357		      657097332		      103914195		      450765240		     1935447457		
     2027561354		     1355953585		      503304942		      740366990		      206319143		     1115282539		       24567348		        1188203		      560437482		     1303965520		     1941704521		     1452500629		     1324716665		      139466999		      284058677		     1521407753		       84070813		     1729204114		     1667077695		      991453715		     1315558048		      240361385		     1535493979		      412304654		     2047508741		       52391053		     1022917404		      145564171		      913822860		     1975632327		      212461979		     1362017920		
     2079434123		      883908547		     1265825842		     1324941361		     1834614868		     1774025638		     1806852335		     1171073013		     1755116819		     1401123395		      580872102		      830700997		     1831718737		      545092851		     2008406109		      193229860		      703365510		     1391901107		      805017022		      255607947		     2134661566		     1714773442		     2068480230		     1353424034		     1961826875		      159180328		        6267699		     1889910291		     1648731003		     1734683504		       47146617		     1302526401		
      857568124		      572219832		     1116302680		        7249740		      709977716		      750027204		      312902343		      159604051		      563031371		      522460899		     1308665706		      259801859		      552407036		      172082877		     1774915080		     1350065781		     2021553138		         101054		      602629744		     2093852769		     1729373977		     1943581759		      652363915		       22038242		      274486542		     1784694356		      809386683		      245581661		     1891497931		     1961347373		     1892273817		     2003928919		
      938731471		      609231830		     2011380767		      706485027		     1251997276		     1488063769		      458285301		      972272829		     2054601153		      168440444		      506496105		     2078297908		      831686644		     1769439751		      908607491		      195336474		     1482431347		     1241216529		     1360169256		      792115916		      302801047		      221560428		     1642798049		     1493858192		     1803316795		      118936096		     2076320741		      412839641		     1941911990		     1337000552		     1660680767		      402891148		
      189421682		      194473286		     1444325586		     2014273823		     1119285239		      360729334		     1282183860		       17031548		     1369402514		     1100346261		      185718000		     2058763346		     1547981647		      683182176		      633133628		     2056807234		      582697353		      224662601		     1090386074		     1626665926		      179803379		      676787306		     1694499139		      252520599		      829786498		       67173965		      718569115		      995650841		     1226733913		     1180245881		      617422693		      534939204		
     1193366339		     1079659339		      851054581		      198456431		      398753229		      345361551		     1569062592		      862186726		     1950749011		     1266869941		      907814355		      640901593		     1793870152		     1846932162		      763233294		     1463929245		      993989523		     2092868399		      954946553		      728418416		     1019084919		     1299468503		     1671662118		      692029306		      943532272		     1996761960		     2073936382		     1838411248		      163843732		     1984132085		     1772247480		      736193011		
     1696682618		      316313811		      825418944		     1857845305		     2118512194		      137684079		     1024001741		      970134499		      641128985		     1671396993		     1309592717		      140420958		      752700707		      253029827		     1277647077		      996217894		     1670800601		     1330991570		      209780284		       45756113		     2051183388		     1823499496		     1013153578		      747751848		     1465563158		       74380635		     1633989787		     2101108676		      191870989		      616671386		     1195877694		      148880466		
      777937338		     1067930544		      373741616		     1168526453		     1297126851		     1205142839		     1490692648		     1817079345		       77076232		     1436444386		     2106261573		     1950272866		     1596724270		     1620166981		     2032349884		     1364312963		     1101435835		     1650521197		     1398446518		     1752618809		     1516106304		      710886502		      615689039		     1668087463		      124458531		      256347643		      199633969		      233885371		      478597465		      293992908		     1475616151		     1026267276		
     1943065731		     1904745791		     1200868827		     1742118322		      172675304		     1428806788		      686003376		     1481129614		     1906458805		      893698365		     1796614118		     1754967366		      834152441		      491191637		     1559782497		      591853283		     2046763738		      401909534		     1858996378		     1669640401		      302065386		      672552377		     1900374144		     1798530670		     1743675601		     1617958428		     1672329124		     1520534007		     1126918772		      521282861		     1381700909		     1894582203		
     1462251571		      233646269		      145552298		     1057952336		      706766563		     1435686447		     1736703058		     2119006361		     1631478857		      578217435		      667439640		     1515322250		     1962993439		      186092387		     1002257608		      330708052		       82199031		     1490789834		      320157343		      675369014		     2131763236		     1486580966		     1050305283		      906394010		      900101173		     1690624825		     1435879240		     1214415579		      947584890		      301116085		     1333698908		      119384383		
     1196178459		     1643649269		     2011432739		      395776061		      135106449		     1569211326		     1192977058		     1719712224		     1812733134		     1513135398		      173833180		      205034110		     1980575295		      923776922		     1137974333		      435204846		      505851874		     1703004946		      102905104		      218029645		     1833654386		     1423423286		     2115362660		      824742381		      111021616		      734257225		      770461460		     1406272867		     1445441531		     1770343662		     1225727446		      622601360		
     2136918976		     2101380286		      129420018		      330351986		     1959167255		      694738553		      601943486		     1560174766		     1709875065		      997819899		     1086239679		      936405984		      439175260		      820129778		      617330859		     1248998379		     1620853796		      699106620		     1374821300		     1565864571		      635750230		      966067528		     1632600411		     1950658819		      525706990		     1527844706		     1057604188		     1996144231		      876033041		     1014198507		     2111521499		     2100130087		
     1318608255		     1187681814		     1681211665		     1732450815		      719182213		     1407171964		      929793342		     1399290805		     2011342205		      919963353		     1096418905		      270758546		     1437414297		     1318332198		     1400670291		      838860147		     1922731697		     1117740805		      485121050		     1625937962		     1253742668		     1408602240		     2095973413		     1491552694		     1440061260		      733811068		     1032656335		      213964816		      142043019		     1724039132		      655792005		     2114508208		
      294473945		     1887499769		     1787473338		     1983898260		      104096714		      929784721		     1905426250		     2012418450		      537886167		     1587000380		     1603315484		     1893129487		     1185778564		     1140588165		     1885100604		      125126975		       44894443		      811685897		     1231097181		      578616492		     1893117362		     1387780375		     1782254982		      701580178		     1851461048		     1743200004		     1942062108		      905167740		      811047168		      674443945		     1005884983		      580755025		
      664714017		      735663560		     2040541432		     1083521446		      675197618		     1289751462		     1576533351		      482626454		     2132428552		      440319989		     1567188654		      759880388		     1243759987		      779416298		       86411605		     1152940749		      605128599		      499453173		     1055400714		      136877882		     1906792793		     2040567285		     1270477337		      468869600		      454052901		     1034945605		      107193671		      104510082		     1081666678		     1453114981		       96614057		     1919203907		
      199692744		     1199929039		     1854148052		      838208143		      615952618		      801816045		     1107001871		      994368549		       32391587		     1434812680		     1676656500		     1490538917		      275765496		     1778917814		     1254742333		     1074122209		     1821811506		      562044888		     1463374522		      994449459		     2131544811		     1818273447		      919467502		      504634159		      546988855		     1091444348		     1331285954		      687001237		     1230669868		     1979431003		     1869073477		     1792363631		
     1032637165		    the matrix: 
      111021616		      734257225		      770461460		     1406272867		     1445441531		     1770343662		     1225727446		      622601360		     1619688207		      477444756		      416972739		      322450958		      145094277		      207652124		      340727814		     1597572205		      278558017		     1864804692		      823237167		     1520281194		      319613098		      288586847		     2008789223		      798949537		       18137950		      109595626		     2001667172		      851922750		       95846311		     1622413596		      979893155		     2118739769		
      525706990		     1527844706		     1057604188		     1996144231		      876033041		     1014198507		     2111521499		     2100130087		     1986044911		      197573435		       45094941		     1839506238		     2109071061		      577515378		      239454691		       52448092		      237348665		     1381364925		      189179999		     2058885190		      428860473		      667759615		      531753241		     2083131661		     1931744349		       63059292		     1182717635		     2117780543		     1069518068		     2085785616		     1096583773		      634022160		
     1440061260		      733811068		     1032656335		      213964816		      142043019		     1724039132		      655792005		     2114508208		      225896092		      491008832		      628472254		      405435127		     1009118001		      859479434		      334487155		     1292150564		     1361405032		     1373997820		     1553070443		      900227283		     2118598490		     1901350352		     1149928556		     1510160518		     1437588156		      636954728		      314991430		     1616567085		     1386126951		     1282327557		     1822064466		     1406524771		
     1851461048		     1743200004		     1942062108		      905167740		      811047168		      674443945		     1005884983		      580755025		     2081442035		      140086889		     1672499813		     1573059248		     2085216847		      484273576		     1134897630		      648299868		      376353642		       33325540		     1158303398		      143415769		     1013874506		     1538003297		      941284267		       19306604		       13784836		     1124192471		     1916047468		      449944118		     1257671228		     1466094685		      677532393		     1126403398		
      454052901		     1034945605		      107193671		      104510082		     1081666678		     1453114981		       96614057		     1919203907		      649283042		      678371729		     1528160841		      124143882		     2062533542		      883433632		     1557149472		     1646468323		     1022082320		     1408167015		      151343436		     1353780749		     1206902096		     1462941752		      166769594		     1324775068		      148051171		     1233899499		      983978998		      167076786		      800798300		     1491611180		      912863800		       40228844		
      546988855		     1091444348		     1331285954		      687001237		     1230669868		     1979431003		     1869073477		     1792363631		     1338247950		      467533790		      778915365		     1073772192		     1685120994		     1790177789		     1408495581		      237963619		     1131318845		      900459424		      381174229		     2017111178		      532225729		     1398695276		     1510022062		      114301762		     1154023393		      875529664		     1216446129		     1365168775		      219717933		     1204584622		      690785901		      559535651		
     1197330205		     1267202459		      328619887		     1620372776		       48721641		      245056185		     1447338658		     1506964472		      774984332		     2039308867		      209380681		      598030289		      117373262		     2057312129		     1097679504		      482780262		     1929359207		     1481823666		     1643177917		     1056351194		      963969949		     2090616040		     1328346992		       22686775		     2030211321		     1947278138		     1171505989		      521206968		       52956042		     2097038416		      900399581		      102316368		
     1662322173		     2037726267		     2125557736		      672364190		      522046839		      279576042		     1761141268		     2065676053		     1851432767		      487472367		      213671700		       16850712		     1439714785		     1417263288		      398740511		      874905859		      956236044		      867951842		     1454324711		     1840617107		      852278081		      246387229		     1396804580		     1760278434		       78286582		     1976208807		     1108946488		      558586025		     1959465000		      593808344		     1347945323		     1096220905		
     1031412068		     2146881144		     1778979689		      524435606		     1299898411		     1848688543		     1033262496		     1649973042		     2021553138		         101054		      602629744		     2093852769		     1729373977		     1943581759		      652363915		       22038242		      112403647		       61611399		      839546899		      227673810		     1356869840		      541181006		     1390362034		     1354197768		     1522368602		     1327842190		      424831221		     1835414455		     1622948782		     1058727355		     1330622644		       38253249		
     1205878098		     1186925979		      685911653		     2037386660		     1343478494		      137946535		      474754418		     1390985748		     1482431347		     1241216529		     1360169256		      792115916		      302801047		      221560428		     1642798049		     1493858192		      604571796		      521445296		      204361066		     1185781295		      842432326		     2134196441		      668388485		     1166826117		     1949042833		     1002983981		     1952353727		      629211882		      809267659		     1531283687		     1600372928		      850397454		
       71363909		     1347944525		     1783191058		     1823564537		     1709970003		     1795326480		     1040492224		      854145463		      582697353		      224662601		     1090386074		     1626665926		      179803379		      676787306		     1694499139		      252520599		      123583838		      129195194		     2141635445		      237430984		     1615553414		     1934996642		      699942766		     1350613400		      351304254		     1270432488		      324266738		     1333387791		     1035123450		     1571352800		      133956161		      670699977		
     1586711172		       16831247		      605171255		     1137501122		      139536048		      581803012		     1566672574		     1922231402		      993989523		     2092868399		      954946553		      728418416		     1019084919		     1299468503		     1671662118		      692029306		      460297430		     2128676305		      365172406		     1138709707		     2043707896		     1344187268		     1505445483		     1233390002		       16631616		      297762357		      835704892		     1768904153		     1280945382		      374826585		      419008692		      789860882		
      579815687		     1944774807		     1889747319		     1449696547		      509029937		     1101384742		     1765335190		     1680204147		     1670800601		     1330991570		      209780284		       45756113		     2051183388		     1823499496		     1013153578		      747751848		      770584028		        2705780		     1347581274		      151335619		     2098802495		     1723602984		     1440011459		     1351137195		     1086806340		     1238522000		      991936338		     2036072375		     1176655686		       42893898		     1245272470		      859759022		
     1068763553		      381220550		      167383482		     2125472391		     1785276531		     1835356366		      810431562		      925476802		     1101435835		     1650521197		     1398446518		     1752618809		     1516106304		      710886502		      615689039		     1668087463		     1442644255		      368676195		     1684990024		     1728730067		     2048256665		      253103602		      308129052		      460958834		     1195095558		     1804770950		     1690989406		      150165357		      657097332		      103914195		      450765240		     1935447457		
     2027561354		     1355953585		      503304942		      740366990		      206319143		     1115282539		       24567348		        1188203		     2046763738		      401909534		     1858996378		     1669640401		      302065386		      672552377		     1900374144		     1798530670		       84070813		     1729204114		     1667077695		      991453715		     1315558048		      240361385		     1535493979		      412304654		     2047508741		       52391053		     1022917404		      145564171		      913822860		     1975632327		      212461979		     1362017920		
     2079434123		      883908547		     1265825842		     1324941361		     1834614868		     1774025638		     1806852335		     1171073013		       82199031		     1490789834		      320157343		      675369014		     2131763236		     1486580966		     1050305283		      906394010		      703365510		     1391901107		      805017022		      255607947		     2134661566		     1714773442		     2068480230		     1353424034		     1961826875		      159180328		        6267699		     1889910291		     1648731003		     1734683504		       47146617		     1302526401		
      857568124		      572219832		     1116302680		        7249740		      709977716		      750027204		      312902343		      159604051		      563031371		      522460899		     1308665706		      259801859		      552407036		      172082877		     1774915080		     1350065781		     1561750482		     1403507362		     1324274074		      924390948		     1790459053		     1346977290		      839429847		     1147618447		      274486542		     1784694356		      809386683		      245581661		     1891497931		     1961347373		     1892273817		     2003928919		
      938731471		      609231830		     2011380767		      706485027		     1251997276		     1488063769		      458285301		      972272829		     2054601153		      168440444		      506496105		     2078297908		      831686644		     1769439751		      908607491		      195336474		     2102365785		      548798401		      676093781		      447519985		     1271637305		      466453898		     1565109496		     1897802593		     1803316795		      118936096		     2076320741		      412839641		     1941911990		     1337000552		     1660680767		      402891148		
      189421682		      194473286		     1444325586		     2014273823		     1119285239		      360729334		     1282183860		       17031548		     1369402514		     1100346261		      185718000		     2058763346		     1547981647		      683182176		      633133628		     2056807234		      382809821		     1319704376		     1160149763		     1264187285		      897098391		       48827282		     1929589957		      407448747		      829786498		       67173965		      718569115		      995650841		     1226733913		     1180245881		      617422693		      534939204		
     1193366339		     1079659339		      851054581		      198456431		      398753229		      345361551		     1569062592		      862186726		     1950749011		     1266869941		      907814355		      640901593		     1793870152		     1846932162		      763233294		     1463929245		      307766892		     1281947197		     1432316367		     1853398760		     1850066414		     1137185928		     1108585812		       94078927		      943532272		     1996761960		     2073936382		     1838411248		      163843732		     1984132085		     1772247480		      736193011		
     1696682618		      316313811		      825418944		     1857845305		     2118512194		      137684079		     1024001741		      970134499		      641128985		     1671396993		     1309592717		      140420958		      752700707		      253029827		     1277647077		      996217894		      555144648		     1083431142		     1981643974		     1929137198		     1463458082		     1357153254		      625385648		      614289248		     1465563158		       74380635		     1633989787		     2101108676		      191870989		      616671386		     1195877694		      148880466		
      777937338		     1067930544		      373741616		     1168526453		     1297126851		     1205142839		     1490692648		     1817079345		       77076232		     1436444386		     2106261573		     1950272866		     1596724270		     1620166981		     2032349884		     1364312963		     1326094604		      670720922		     1036690704		      478458066		     1805051631		     1867904078		     1178535110		      771213304		      124458531		      256347643		      199633969		      233885371		      478597465		      293992908		     1475616151		     1026267276		
     1943065731		     1904745791		     1200868827		     1742118322		      172675304		     1428806788		      686003376		     1481129614		     1906458805		      893698365		     1796614118		     1754967366		      834152441		      491191637		     1559782497		      591853283		      560437482		     1303965520		     1941704521		     1452500629		     1324716665		      139466999		      284058677		     1521407753		     1743675601		     1617958428		     1672329124		     1520534007		     1126918772		      521282861		     1381700909		     1894582203		
     1462251571		      233646269		      145552298		     1057952336		      706766563		     1435686447		     1736703058		     2119006361		     1631478857		      578217435		      667439640		     1515322250		     1962993439		      186092387		     1002257608		      330708052		     1755116819		     1401123395		      580872102		      830700997		     1831718737		      545092851		     2008406109		      193229860		      900101173		     1690624825		     1435879240		     1214415579		      947584890		      301116085		     1333698908		      119384383		
     1196178459		     1643649269		     2011432739		      395776061		      135106449		     1569211326		     1192977058		     1719712224		     1812733134		     1513135398		      173833180		      205034110		     1980575295		      923776922		     1137974333		      435204846		      505851874		     1703004946		      102905104		      218029645		     1833654386		     1423423286		     2115362660		      824742381		     1341437829		      710487647		     2066183463		     1345063504		     1868610777		      107332922		      667996818		      861438574		
     2136918976		     2101380286		      129420018		      330351986		     1959167255		      694738553		      601943486		     1560174766		     1709875065		      997819899		     1086239679		      936405984		      439175260		      820129778		      617330859		     1248998379		     1620853796		      699106620		     1374821300		     1565864571		      635750230		      966067528		     1632600411		     1950658819		     1233078357		     1455709004		      750961713		      453196174		      308637020		     2058184728		     1891808443		     1650936378		
     1318608255		     1187681814		     1681211665		     1732450815		      719182213		     1407171964		      929793342		     1399290805		     2011342205		      919963353		     1096418905		      270758546		     1437414297		     1318332198		     1400670291		      838860147		     1922731697		     1117740805		      485121050		     1625937962		     1253742668		     1408602240		     2095973413		     1491552694		     1498907156		      174759168		     1702464537		       38420527		     2055746982		      157026630		      877392487		      810331079		
      294473945		     1887499769		     1787473338		     1983898260		      104096714		      929784721		     1905426250		     2012418450		      537886167		     1587000380		     1603315484		     1893129487		     1185778564		     1140588165		     1885100604		      125126975		       44894443		      811685897		     1231097181		      578616492		     1893117362		     1387780375		     1782254982		      701580178		     1893904205		     1952371771		     2045457290		      613341130		     1762369319		      717595814		      931405619		     2140638877		
      664714017		      735663560		     2040541432		     1083521446		      675197618		     1289751462		     1576533351		      482626454		     2132428552		      440319989		     1567188654		      759880388		     1243759987		      779416298		       86411605		     1152940749		      605128599		      499453173		     1055400714		      136877882		     1906792793		     2040567285		     1270477337		      468869600		      420098896		     1328213320		     1806395609		      204107716		      185157024		      470582944		     1125785892		     2001683946		
      199692744		     1199929039		     1854148052		      838208143		      615952618		      801816045		     1107001871		      994368549		       32391587		     1434812680		     1676656500		     1490538917		      275765496		     1778917814		     1254742333		     1074122209		     1821811506		      562044888		     1463374522		      994449459		     2131544811		     1818273447		      919467502		      504634159		     1817793851		      468456754		      913186942		      158154100		     1499117550		      157809731		      790754254		      334456133		
     1032637165		      924393597		     1607177903		      280371531		     1567624913		      534818453		      616319679		     1291467857		      831415804		     1239470241		      669928175		     1622269561		       97423234		       91042949		      212802833		     1362414399		     2090331452		     1593968037		     2058167405		      993781127		     1825500898		     1817917438		      420568545		     1457645463		        1484966		     1719126886		      371124952		      115467327		     1616191678		       78847018		     1099830364		     1679516456		
     1746794934		      792728522		      680304781		      988303714		     1167625582		      652658961		     1620639151		      692694828		      512452833		      390260442		      554402012		     1267115841		     1574565296		      864648127		      972158964		      117123120		     1177577812		       81465293		      548877644		       68720976		     1728506511		     1157213705		      684200714		     1872147724		      486758531		      835275653		     1033947381		     1094338747		      879341411		     1914233996		      512636340		       16052431		
print matrix over...
  924393597		     1607177903		      280371531		     1567624913		      534818453		      616319679		     1291467857		      831415804		     1239470241		      669928175		     1622269561		       97423234		       91042949		      212802833		     1362414399		     2090331452		     1593968037		     2058167405		      993781127		     1825500898		     1817917438		      420568545		     1457645463		     1197330205		     1267202459		      328619887		     1620372776		       48721641		      245056185		     1447338658		     1506964472		
     1746794934		      792728522		      680304781		      988303714		     1167625582		      652658961		     1620639151		      692694828		      512452833		      390260442		      554402012		     1267115841		     1574565296		      864648127		      972158964		      117123120		     1177577812		       81465293		      548877644		       68720976		     1728506511		     1157213705		      684200714		     1872147724		     1662322173		     2037726267		     2125557736		      672364190		      522046839		      279576042		     1761141268		     2065676053		
print matrix over...
